,Mean_1,Mean_2,SD_2,Obli_2,Kurt_2,ES1_2,ES2_2,simple_mean2,Mean_3,SD_3,Obli_3,Kurt_3,simple_mean3,flair
0,35.21018016581633,129.98584905660377,37.31583441200275,42.62208555608382,2042.809767667447,1.0868473157957665,11.0,7.066666666666666,8.999999999999998,5.770778698967136,16.240670055645705,154.29405099150142,8.48,11
1,43.1684121890944,167.3079800498753,41.30851368546616,2.619754884024213,3942.781311947546,1.263495079795745,19.0,13.366666666666667,9.371571072319203,5.64397498589934,10.64940794290092,123.71066670579171,16.04,12
2,36.48066306600766,106.175,25.752803245472133,110.76003294990078,1922.061772130986,0.9916178662229052,9.0,11.333333333333334,10.411764705882353,6.601771807890683,12.998757289133971,133.1616946259368,13.6,13
3,48.65805365114796,130.5070754716981,20.791727694055105,-21.89698315934682,724.7733790540201,0.908563106746241,16.0,7.066666666666666,8.632075471698114,7.226556725544439,21.154301342211937,170.8084933145688,8.48,14
4,48.27989477040816,142.95454545454547,10.675308876027112,-5.782710273064676,281.01218637105967,0.7041101992634793,16.0,2.566666666666667,4.714285714285714,3.3800681728971504,1.0195196140986569,14.751370376016602,3.08,15
5,56.29979970503826,153.13076923076923,13.376867784200318,-13.987240033874976,356.59192898051145,0.770057392749885,18.0,2.1666666666666665,4.784615384615385,3.1792224869143357,0.15513766913581425,12.906370490909213,2.6,16
6,56.33328184789541,164.51612903225808,7.0120677901050055,5.502167842007652,124.5729911502734,0.5213889454387891,18.0,1.0333333333333334,3.32258064516129,2.4281560343946857,1.1772206274183095,5.411362957679174,1.24,17
7,61.977419483418366,209.21590909090907,15.400117224787287,4.837783227574456,479.7431180343779,0.8419504588086554,23.0,1.4666666666666666,4.863636363636363,3.609274096564603,3.303210485927344,23.961134413852317,1.76,18
8,59.72746930803571,194.37735849056605,8.897691909945786,-21.770923618619673,253.9761794968419,0.58847306224998,22.0,1.7666666666666666,8.433962264150942,7.639296208723271,23.39799126630394,184.58207068863913,2.12,19
9,37.41864138233419,143.19230769230768,5.62459728998941,2.388880479408289,68.07144570606114,0.42732902640378956,16.0,0.43333333333333335,5.307692307692308,3.8307383378426874,1.3699376284664144,18.906976522237063,0.52,20
10,29.146509287308675,86.80084745762713,22.539244478347026,75.31538068211869,1214.9782238178914,0.9375663563453662,7.0,3.933333333333333,10.279661016949152,6.5261996016841755,15.430156224528304,144.91330944172154,4.72,10
11,35.76166892538265,137.2142857142857,38.61352200502633,111.54452112411305,2833.732889595714,1.1525249247091383,11.0,2.3333333333333335,5.857142857142858,5.480577952540913,22.443723640956964,199.97858515603554,2.8,11
12,33.93418666294643,121.33749999999999,26.024960974994755,89.94712192849208,1498.750128477316,0.9142666447333534,11.0,2.6666666666666665,8.5625,8.192746410697698,24.149928448131377,180.0780270198015,3.2,12
13,27.426364198022956,96.2388888888889,12.142264976742688,10.394973843955679,372.51689763558096,0.7420902961323088,10.0,3.0,10.122222222222224,8.4061191703528,17.0527095237785,152.73989619297,3.6,13
14,31.65131736288265,87.38,7.017520929787099,1.5032484924000522,113.84066478873244,0.524894340296901,9.0,1.6666666666666667,4.1000000000000005,3.1256999216175565,2.896784265410509,17.06044012282497,2.0,12
